	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
17_44026478_A_G_b37	0.34940806	-0.04311149	0.6475432	-0.26966628	0.15005337	0.10043871	-0.20911825	0.31661344	0.6683331	-0.23058558	-0.025808722	-0.12496162	0.116126806	0.2121371	0.5004645	0.16547725	-0.01428576	0.27936572	0.28091353	0.23602024	0.17842874	0.035373945	-0.7244965	0.068527356	0.2173165	0.025533445	0.18702042	-0.25835368	-0.31118032	-0.78148395	0.9166036	0.0033310652	0.28604814	0.39184517	-0.20017117	0.04496965	-0.08750647	-0.08670428	0.25154638	0.8587209	-0.023880603	-0.05751302	0.022414565	0.33003837	0.22265631	-0.2506206	0.08183101	-0.09134212	0.3062939	2.2104738	-0.041318197	-0.16905303	0.0040414333	0.2587398	0.025074642	0.66485995	0.23850414	0.34265053	-0.054342173	-0.45786008	-0.38086393	-0.058664598	0.17849833	0.11235976
1_111726869_G_A_b37	0.033654146	-0.016066952	0.058546357	-0.0022057816	-0.0058252327	-0.0027720744	0.016072873	-0.015983326	0.015220679	-0.032064278	-0.012825836	-0.0056927577	0.027402252	0.015478205	-0.022530697	-0.026511105	0.010771707	-0.008148802	0.004160229	0.012555823	-1.4249235e-05	-0.038096573	0.005150646	0.085020974	0.012092359	0.033505384	-0.0029440895	-0.031344734	-0.013634294	-0.11288625	0.07259397	-0.008287571	-0.0014968961	0.024173826	0.028437136	0.024202636	-0.025866505	-0.00910748	0.024480458	0.057436522	-0.00077623874	-0.028587833	-0.07038844	-0.027205095	-0.020549249	-0.010624494	0.012754947	-0.007948443	0.027135968	-0.30456322	-0.004699357	0.0024783537	-0.031719595	0.014703523	-0.036180597	0.024372187	0.017589806	-0.024677431	-0.0039158687	0.017103137	-0.047366537	0.0030708835	0.030230392	-0.022119956
10_130834551_A_G_b37	0.017338827	-0.009502688	-0.060135834	-0.0055473484	-0.034987822	-0.019371433	0.023540432	-0.032812297	-0.04251069	-0.01988549	0.018728644	0.037551053	-0.0112585295	-0.019625865	0.0026742965	-0.034847714	0.018310778	-0.01634557	-0.012014929	-0.0028236937	0.0144483335	-0.034330975	-0.011215791	0.049021237	0.006736487	0.013833682	0.0030222535	-0.035432987	-0.012553826	0.047577772	-0.010012039	0.018151935	0.027602859	0.0009048879	0.0030230922	0.023630895	-0.002453819	-0.03825047	0.019946046	-0.019634452	0.007820405	-0.014637478	0.019490376	-0.026214287	-0.015352217	0.022354664	0.0061577447	0.02789788	0.0014927313	-0.722732	-0.00031035766	0.040796284	-0.0118262395	-0.012043782	-0.0051245205	-0.006974628	-0.0019374266	0.015251652	0.00045288354	0.024182541	-0.027091257	-0.026308008	0.0034097172	-0.01958741
7_24758645_G_T_b37	0.013695639	-0.01964861	-0.07856543	-0.013825551	-0.0027530119	-0.025416499	0.026119938	0.00044420734	-0.04442329	-0.03240668	0.004187015	0.06814782	-0.010625772	-0.003173411	0.03377284	-0.015263077	0.014823459	0.024751887	0.0016241074	0.021434307	0.0288671	0.0015054382	-0.06303923	0.008410022	0.0053443387	-0.012605799	0.010895021	-0.03179925	-0.030468829	0.11599827	-0.0028431453	0.021092847	0.069020756	-0.009329304	0.0048752516	0.016943019	0.024624247	-0.03459815	0.007016748	-0.006474126	0.011546252	-0.033654146	0.030889422	-0.01612787	-0.015405815	0.032145515	-0.01810948	0.05581952	-0.0015949756	-0.49166745	0.018814772	0.017806001	-0.02753611	-0.021771211	-0.0065882206	0.0051680673	-0.0113364495	0.051045466	-0.033787765	0.0023059268	-0.042124726	-0.023757763	-0.034312062	-0.0018270984
6_33488659_G_A_b37	0.02198648	-0.011354433	-0.04515605	-0.0096728485	-0.02061994	-0.025943063	0.027973881	-0.029534545	-0.033716142	-0.011377318	0.012782954	0.03813317	-0.016731326	-0.0024199039	0.02069357	-0.02959731	0.024539117	-0.002059267	0.000680726	0.0030200705	0.021809652	-0.040236223	-0.03199675	0.041653693	0.025987236	0.0045446893	0.009383418	-0.051861838	-0.012399875	0.030528571	0.0072153285	0.021153063	0.03588763	0.0067696422	0.007994076	0.018888172	0.0059262807	-0.03872463	0.027542746	-0.0033580475	0.0019802395	-0.017023303	0.02838371	-0.019522749	0.012807127	0.028819207	0.0005673282	0.014064789	-0.0020517185	-0.6703455	-0.008442994	0.03938554	-0.008959882	-0.0044966266	-0.010600254	0.0053194873	0.0057446305	0.019676074	0.003315635	0.017935561	-0.031421825	-0.02907481	-0.007093556	-0.015398029
17_44155925_TACAA_T_b37	0.013106145	0.0035322905	-0.0361883	0.021634486	-0.028553411	-0.0020266918	0.019176934	-0.051282883	-0.050229132	-0.008086065	-0.006209969	0.027838157	-0.00018559769	0.0046999305	-0.030282296	-0.028465956	0.0066912286	-0.026387982	-0.03427126	-0.020799905	-0.01085523	-0.019807097	0.029845662	0.059387244	-0.01442999	0.007896154	-0.00663393	-0.003951475	-0.0042623356	-0.013597671	-0.013200625	-0.00074735284	0.019272435	-0.015497804	0.010150148	0.023138188	-0.04161829	-0.029496865	-0.005520474	-0.019151974	-0.00099127	-0.012478121	-0.013976246	-0.030116372	-0.025895169	0.007903343	-0.0027255267	0.0056144446	-0.003321737	-0.4568048	-0.013264958	0.033798832	-0.024796605	0.0078048017	-0.01710936	-0.020519907	-0.0037159547	-0.015376518	0.024143651	0.04753697	-0.028138183	-0.0017607287	0.016043367	-0.05111642
1_94706632_C_G_b37	0.11894773	-0.12341762	0.5086514	-0.23491889	0.01202276	0.08788024	-0.054389387	0.17024113	0.38006657	-0.1859251	0.010642347	-0.03861644	0.11124469	0.30341908	0.20049751	0.11262204	0.077377036	0.14658314	0.070815966	0.20872071	0.04650669	0.08665717	-0.40343195	0.2950449	-0.097537994	0.02499894	0.27489528	-0.22532243	-0.06330207	-1.0789561	0.8901511	-0.06935324	0.12349623	0.25547928	0.024380544	0.02629611	-0.100716844	0.09296076	0.09000072	0.57550555	-0.08848583	-0.21787456	-0.21031462	0.17272165	0.07168267	-0.16006503	0.09167498	-0.24319714	0.18204579	1.3374009	-0.08705427	-0.2293751	-0.0011238605	0.24210227	-0.13839512	0.3407987	0.11661324	0.15444128	-0.023953177	-0.23202711	-0.20243791	0.104179986	0.094466165	0.11328311
19_38024108_C_G_b37	0.032229632	-0.001482565	-0.008038719	-0.009214405	-0.022333708	-0.0149488505	-0.0133873895	-0.0038394406	-0.006752409	-0.015655633	-0.0044147666	0.009597495	0.008276269	0.0013355576	0.0026309788	-0.031582322	0.00198948	0.0046308665	0.016296849	-0.0026422888	0.0014665239	-0.026942242	-0.04683277	0.037516125	0.03038926	0.011384641	0.005044326	-0.025336733	-0.006559737	0.022253428	-0.005807671	0.009670172	0.05366396	-0.015357181	0.015849253	0.019413419	0.0013032877	-0.025242286	0.005643936	0.04275062	0.013173057	-0.049074687	0.019254327	-0.021297522	-0.0005008988	0.015048334	-0.01136446	0.032737486	0.018478028	-0.5248541	0.0014311522	0.015740175	-0.012922779	0.01603236	0.0054360665	0.019324403	0.0011503324	0.039388783	-0.022337727	0.017779665	-0.03682591	0.0016057417	0.02243746	-0.036206678
2_109772547_C_T_b37	0.01801828	-0.02000236	-0.036061555	0.00019584224	-0.031004839	-0.021762455	0.021032386	-0.019106328	-0.037433565	-0.020010203	0.003931449	0.032026216	-0.0055397265	-0.01488933	0.003805533	-0.023914455	0.011852413	-0.002304058	-0.016070094	0.018344145	0.019609872	-0.027410518	-0.01330103	0.05532278	0.0077313185	0.012537553	0.007108383	-0.026123712	-0.016455092	0.018417617	0.015151319	0.010521926	0.031853374	-0.0015666038	-0.00905216	0.023378171	0.0067295753	-0.028928401	0.012256224	-0.008467305	0.0013722032	-0.025923185	0.0020403713	-0.028535306	-0.022984846	0.008015767	0.0015129857	0.012210384	-0.0021454915	-0.5950342	-0.003997598	0.036574822	-0.014241822	-0.012188043	-0.023916993	-0.0057576615	-0.0019242167	0.014910185	-0.014789358	0.014433989	-0.036148585	0.0009287894	0.00307744	-0.004664555
10_103201885_A_T_b37	0.01962689	-0.010769776	-0.03197457	0.026267357	-0.02460491	-0.009214583	0.019482106	-0.05334314	-0.05731933	-0.007915471	0.0020371694	0.022909429	-0.0015333071	-6.164983e-05	-0.021402232	-0.02994114	0.0054293945	-0.028009042	-0.03144742	-0.01158303	-0.010284971	-0.023255043	0.0298393	0.056074046	-0.0040377155	0.014504208	-0.0076620057	-0.011080096	-0.0017590374	0.007970363	-0.022298563	0.00084762275	0.012691386	-0.019337192	0.0014147989	0.016247205	-0.034576923	-0.032918952	-0.006962374	-0.02561095	0.007091131	0.00056509674	0.00058861077	-0.037685804	-0.020984044	0.0020830967	-0.003389202	0.0022561103	-0.0033391789	-0.5197833	-0.0047093034	0.027322184	-0.023409717	0.000957747	-0.016315758	-0.01891034	0.01092661	-0.01310583	0.016369708	0.039586537	-0.02306313	-0.004755132	0.011410909	-0.04155852
2_109858567_G_A_b37	0.025054991	0.030730119	-0.07614267	-0.014655646	-0.08004653	-0.018947752	-0.0023608021	-0.032935176	-0.035180002	0.0009993957	0.0041193445	0.017083928	0.0085169	-0.0050546452	-0.08204829	-0.053549968	0.047651026	-0.02265647	-0.021948237	0.0018368829	0.039279174	0.0015005469	0.034772	0.076661885	0.03625258	-0.051717646	-0.076174825	0.012171741	0.0043426454	-0.04312544	0.020414714	0.0161275	0.04254773	-0.0068068504	0.06195253	0.059047345	-0.015438992	-0.042490646	-0.030759167	-0.028022643	-0.010118899	-0.0068922937	-0.0051720142	-0.028302625	-0.035568	0.043515816	0.010429483	0.060651287	0.0073304176	-0.6539305	-0.0349587	0.080514565	0.009924389	0.008425137	-0.058125835	0.008253438	-0.043144953	0.04694652	0.002164632	0.0009560343	-0.03480865	-0.042737447	0.0070912503	-0.08183096
14_89831415_C_T_b37	-0.091716394	0.04942458	-0.04549961	0.09019204	-0.04907019	-0.06589437	0.029416535	-0.120242685	-0.17281574	-0.023541104	-0.031214569	0.050232597	0.07372357	0.036146082	-0.13519278	-0.044323422	0.09485157	-0.07447101	-0.107687786	-0.079633676	-0.0017149858	0.05687697	0.28286335	0.044266045	0.022283562	-0.048912484	-0.1255108	0.09738431	0.037573345	-0.084335744	-0.13214228	0.06357747	-0.0672267	-0.030293956	0.016289758	-0.0017860793	-0.07618624	-0.03174921	-0.093042344	-0.17645597	-0.07914686	0.13307013	-0.05688823	-0.0428653	-0.027067829	0.03206326	-0.018412204	-0.030882	-0.057982996	0.62634283	-0.032695066	0.07027806	-0.0052174926	0.014190797	-0.08450118	-0.13771263	-0.021389525	-0.170739	0.12472754	0.04597397	0.100246385	-0.10483319	-0.008520849	-0.07514983
5_138278715_G_GC_b37	0.011712324	-0.015346896	-0.011461288	-0.01749766	-0.021357741	-0.01310565	0.019325925	-0.013175391	-0.04028359	-0.028911993	-0.0043345178	0.02483859	-0.017877907	-0.01912833	0.0019965917	-0.044253614	0.0073864795	0.008448472	-0.004505083	-0.0035648607	0.01794789	-0.007048361	-0.014539063	0.06374809	-0.0076160133	0.0028315568	0.0063651726	-0.0141205955	-0.0170668	0.028060509	0.004943302	0.033661686	0.03093379	0.0050652176	0.0024455455	0.025619613	-0.0034505795	-0.023995424	0.04436885	0.0062594973	0.006936524	-0.037687354	-0.0017664433	-0.016969807	-0.01188086	0.009327484	-0.00063077733	0.01935792	0.010730229	-0.56695956	0.021244248	0.030745517	0.0072151124	0.0055198483	0.002371464	0.019470625	-0.011463698	0.019094754	-0.02178847	-0.0017212797	-0.022597171	0.008413486	0.012190158	-0.012077872
6_33701543_C_T_b37	0.018545885	-0.013411738	-0.055375244	-0.007258555	-0.024267368	-0.013312094	0.013361927	-0.016199298	-0.03861417	-0.031598702	0.020806272	0.03317628	-0.0018671378	-0.020218171	0.0160141	-0.026156602	0.012033574	-0.010623246	-0.008967534	0.0028574	0.018195573	-0.028873678	-0.031647556	0.032215618	0.02028992	0.0076738643	0.0036729798	-0.03822013	-0.017801762	0.06796569	-0.0018084701	0.02576353	0.033759523	0.0025836676	-0.009334229	0.011235433	-0.0017522709	-0.02747857	0.01490674	-0.01868825	0.008433193	-0.018959954	0.02619376	-0.015770562	-0.005083427	0.005814228	-0.013558492	0.036385365	0.00054127723	-0.66975945	0.005168084	0.035444785	-0.012258545	-0.007687245	0.00646108	0.0050461683	0.007923096	0.01645791	-0.0124846995	0.020941457	-0.026351996	-0.015008792	0.004989378	-0.018056668
15_45571398_C_G_b37	-0.17287004	0.16034578	-0.4692452	0.32304853	0.020747807	-0.031740427	-0.17135036	-0.122720785	-0.3008011	0.15072292	-0.04516326	0.15290667	0.030936852	-0.083803646	-0.21016136	0.042079743	-0.10487193	-0.019985028	-0.15056972	-0.027118761	-0.064518005	0.20684128	0.599885	-0.23215665	0.11329843	0.16772006	-0.12193006	0.16103719	0.12917253	0.81425303	-0.6090305	-0.02476672	0.12385832	-0.011626795	0.13656825	-0.00063880906	-0.14013547	-0.026328286	-0.26918858	-0.33353284	-0.0991634	0.047837995	0.070812225	-0.158506	-0.015128085	0.028365929	-0.16821013	0.20223656	-0.14194547	3.1189175	-0.16516183	0.02114452	-0.058885574	0.03454889	-0.06447244	-0.23339221	-0.12212725	-0.053122543	0.006918885	0.010834767	0.15452039	0.1018443	-0.110245004	-0.18590215
6_4481421_T_C_b37	0.020841833	-0.019646935	-0.044563536	-0.011878125	-0.020288847	-0.015518438	0.015081339	-0.017173078	-0.01257173	-0.02788746	0.028860634	0.041042566	-0.013518257	-0.012313858	0.02354242	-0.038033925	0.020081002	-0.011789525	-0.004077103	0.011054508	0.0075262487	-0.032926794	-0.0279013	0.035617225	0.01938773	0.01774475	-0.0014184937	-0.049791895	-0.014124714	0.04450353	0.01637834	0.023358963	0.027502257	0.023929678	-0.006309751	0.016581554	-0.0018533114	-0.02980083	0.01900562	-0.0041942336	0.0019025207	-0.010273151	0.019323573	-0.014031731	-0.011845779	0.007910499	0.004225157	0.025478765	0.0052960366	-0.70604104	0.004061915	0.031760093	-0.006266877	-0.013581616	0.011264782	0.015063955	0.0052442513	0.025449663	0.00081662834	0.01087079	-0.03676536	-0.019585177	0.014444871	-0.0036096051
17_44343304_T_A_b37	0.03268033	0.020909654	-0.07186285	0.003848292	-0.020036303	-0.021932278	0.0058726	-0.03697362	-0.0388014	-0.017863948	0.010241938	0.023395106	-0.00928048	-0.026505046	0.015362136	-0.014836568	0.011728063	-0.0206786	-0.014924791	-0.0034208205	0.029673163	-0.04785255	-0.016855523	0.01837419	0.002340775	0.0034281136	0.0031734258	-0.033632345	-0.0077452287	0.07493718	-0.013875244	0.017528169	0.017782934	-0.021784797	-0.007196174	0.018787744	-0.014366887	-0.0549243	0.021677252	-0.014173444	0.0061714035	0.0024337843	0.038420223	-0.006586075	-0.0007003285	-0.0018561818	-0.00033470988	0.024461828	0.007829756	-0.61729103	-0.0068237744	0.05071183	-0.003785707	-0.016906071	-0.00032268092	-0.010194076	0.003985293	0.03751524	-0.0059696212	0.030447477	-0.030069597	-0.036686286	-0.0029935017	-0.036684807
19_1977428_G_T_b37	0.017453983	0.006531423	-0.072915666	-0.021163419	0.0033102967	-0.03043867	0.011296589	-0.0112828575	-0.04121186	-0.038450815	0.016355643	0.026327899	-0.003127139	-0.0033658147	0.025992654	-0.008394118	0.015496008	-0.013499197	-0.01251271	0.0028360616	0.048497286	-0.037399385	-0.038920294	0.02075538	0.008269768	-0.0105327135	0.0040879548	-0.04845596	-0.023813844	0.117682874	-0.016802352	0.016020622	0.027317517	-0.0060525388	-0.007881109	0.018061275	-0.010425275	-0.046135716	0.026765984	-0.021948185	0.015119111	-0.0112676695	0.06991944	0.006472826	0.014150765	0.0069458038	0.0059714317	0.020761475	0.0062684044	-0.64323014	-0.0051983595	0.036233563	-0.014002539	-0.029137326	0.013108846	0.0042017903	-0.0006120913	0.052918203	-0.012551203	0.0132205915	-0.030701041	-0.031929158	-0.004929714	-0.008337226
6_33668514_C_T_b37	0.34475413	-0.002579147	0.5572525	-0.32159188	0.12243013	0.11154764	-0.18457161	0.40216285	0.67533934	-0.19574851	-0.008151578	-0.07704865	0.05598151	0.20544997	0.52622044	0.25506738	-0.07106064	0.26804304	0.23679645	0.2900654	0.20356151	0.037457246	-0.7942703	0.06805113	0.22973602	0.008283579	0.27010015	-0.32230183	-0.3324444	-0.69676524	0.9966368	-0.075505584	0.35100695	0.39323163	-0.22545674	0.070898056	-0.08227844	-0.07104287	0.21466422	0.89031005	-0.06376548	-0.19404134	0.08992267	0.3337144	0.24082866	-0.27835515	0.0663055	-0.054519802	0.3323233	1.7123559	-0.10435362	-0.2084555	0.004110813	0.25109148	-0.070004135	0.67970484	0.24430123	0.45218736	-0.0917347	-0.45911503	-0.39599627	-0.024828479	0.11076933	0.17004043
14_89804876_G_A_b37	0.016869165	-0.003648283	-0.021049868	0.017940037	-0.016180363	-0.021704076	-0.0065523162	-0.035711978	-0.019649826	-0.02543753	0.00985218	0.019666675	0.009420805	8.396432e-05	-0.0018543154	-0.05421867	0.0162035	-0.008752434	-0.005328011	-0.007944472	-0.011807414	-0.021394875	0.005203575	0.042012095	0.02053595	0.019519784	-0.02000811	-0.007863745	-0.01600957	0.037954763	-0.008937976	0.013364226	0.01434923	0.0036424398	0.02252857	0.015481489	-0.024205197	-0.025587892	0.011484103	0.010801692	0.008262552	0.0050990507	-0.01589933	-0.019749656	-0.024890115	0.011620365	-0.0126110595	0.019845136	0.014540233	-0.3363136	0.008072335	0.017447848	0.00084991753	0.006987201	-0.007714048	0.00048271567	-0.014258333	0.0010710321	0.00032851845	0.014215225	-0.031884328	-0.021082237	0.014723554	-0.046766758
6_136257153_G_C_b37	0.021290094	-0.019525098	-0.020783344	0.0025045313	-0.022433449	-0.019436425	0.019665733	-0.021161811	-0.014434606	-0.016181214	0.01283294	0.032928266	-0.0061044693	-0.009241931	0.010795623	-0.039816275	0.01988845	-0.006535247	-0.0010831282	0.009243529	0.008081045	-0.02653744	-0.013333753	0.05140411	0.0076357834	0.022221394	0.0013742521	-0.035502277	-0.012674101	0.012586549	0.018447254	0.015538204	0.028107353	0.010347962	0.0036731707	0.018422887	-0.00239773	-0.03414008	0.017922144	0.0058119483	0.0035267342	-0.022444077	-0.002686724	-0.026911616	-0.017165674	0.013937393	-0.0025141537	0.0077604502	0.0036462843	-0.6149613	0.0045572817	0.025382344	-0.012536548	-0.010682758	-0.004148733	0.0076025687	-0.002846077	0.008391518	-0.0062922016	0.012915133	-0.037829183	-0.0032665879	0.013723306	-0.010363661
11_74659302_A_T_b37	0.025832884	-0.0038951393	-0.018748531	-0.008762462	-0.017019402	-0.015822815	0.009822581	-0.019199654	-0.01678069	-0.015236346	-0.0037945393	0.04473127	0.0017737746	-0.0011385567	0.009899393	-0.028141249	0.016163334	0.00962336	-0.003269393	0.003541477	0.014171805	-0.026241101	-0.03948426	0.03620933	0.017504819	0.0052315826	0.0041055083	-0.026262226	-0.022647157	0.0328606	0.010093492	0.0121375695	0.044442505	0.0045936406	-0.0053132386	0.014964954	-0.003850909	-0.030902559	0.019071314	0.007865112	0.0028166864	-0.0109753385	0.009205587	-0.025817998	0.0040854905	0.0071536973	-0.01321749	0.03200919	0.0077497736	-0.49553436	0.008828994	0.036981937	-0.001838088	-0.008927096	-0.015274279	0.00074828975	-0.00057900324	0.02618953	-0.0027954057	0.013897216	-0.04540702	-0.016540237	0.0091695	-0.017657887
5_139057270_T_C_b37	-0.08283284	-0.032796897	-0.005099519	0.13751823	-0.03250937	-0.04190276	0.025489828	-0.16093874	-0.20483798	0.008606938	0.019487228	0.0027286522	0.07523385	0.077155225	-0.17999354	-0.04030464	0.08398166	-0.10175122	-0.098196134	-0.0017080046	-0.11703126	0.05391162	0.2686723	0.11908136	-0.089017615	0.037829433	-0.11634776	0.061005227	0.15208173	-0.19243342	-0.08037572	-0.002805926	-0.061211772	-0.03648168	0.08557044	-0.0020280555	-0.09078093	0.016211955	-0.08544646	-0.12743579	0.003998099	0.040768128	-0.13083483	-0.08228793	-0.040893797	-0.008962866	0.0106602125	-0.08282606	-0.09014447	0.4601977	-0.034034643	0.013909154	-0.049784094	0.06252962	-0.07307781	-0.12873171	-0.04811388	-0.1905071	0.09001744	0.06937689	0.072211266	-0.02080515	-0.015419707	-0.13612917
17_259304_A_G_b37	0.018071141	-0.02792123	0.021210536	0.02246429	-0.01616278	-0.02131532	0.009899117	-0.03986205	-0.0037067272	-0.02234719	0.005650676	0.03309814	0.014443532	0.0389696	-0.01223848	-0.05563402	0.024949696	-0.0024566427	-0.011712585	0.0006853938	-0.027076147	-0.010915298	0.014070705	0.05844889	0.01770715	0.023068186	-0.036636293	-0.018392911	-0.0039826483	-0.05807816	0.02438511	0.02245678	0.008110128	0.023349397	0.029699018	0.00813655	-0.022909023	-0.009937542	0.00703986	0.0080314055	2.6671216e-05	0.019750692	-0.04710764	-0.029926375	-0.015066998	0.022006003	-0.0072713103	-0.0018358231	0.008111633	-0.24621618	-0.002885662	0.008934088	-0.010969825	0.013462178	-0.022632126	0.0026205946	0.003318198	-0.016134785	0.030727625	0.017882003	-0.029201135	-0.017657585	0.008205529	-0.04126863
8_27929979_T_C_b37	-0.66939324	-0.3624708	0.35356033	0.36100522	-0.13892946	-0.18573928	0.18444516	-0.90054435	-0.9158531	-0.076199114	-0.04799428	-0.072425224	0.56003964	0.5703663	-0.966903	-0.31895748	0.6092148	-0.44401515	-0.6003485	-0.1284625	-0.39666647	0.38773605	1.5457832	0.6897378	-0.9412966	0.10801709	0.011831261	0.10901807	0.86187917	-2.2697556	0.14040907	0.045621935	-0.8357202	-0.23955026	0.61928	-0.15059674	-0.4281677	0.31985003	-0.36785778	-0.7804363	-0.2831515	0.033891056	-1.1322901	-0.2834524	-0.4530293	0.265992	0.19252981	-1.1338748	-0.50596094	3.1766255	-0.13164012	-0.09370385	-0.26360786	0.3304304	-0.2467793	-1.0250099	-0.30978876	-1.3231658	0.33758762	0.34490383	0.60151917	0.2612355	0.006423373	-0.15327638
19_9506269_G_C_b37	0.011897657	-0.018406354	-0.06373596	-0.02068413	-0.020204913	-0.026370673	0.0273758	-0.007876687	-0.04791049	-0.027268475	0.010695249	0.032603323	0.008612938	-0.0035446547	0.0128392875	-0.023400117	0.0059048124	-0.0010702359	0.00988676	0.008393437	0.026107423	-0.008739781	-0.020002373	0.028789401	0.04484054	0.0046424335	-0.0057439655	-0.026670745	-0.010786824	0.116788626	-0.042179164	0.01584211	0.05335346	0.005972296	-0.006957262	0.024740774	0.01771464	-0.034040324	0.007735148	-0.016340148	0.011986665	-0.049791045	0.04838325	-0.026770242	-0.0109177455	0.031445026	-0.0043249056	0.03773628	-0.0031609535	-0.68692285	-0.0043228604	0.03881258	-0.029663116	-0.024191063	0.013744079	-0.024315825	-0.021600526	0.036666237	-0.016940549	0.021469144	-0.034948252	-0.0022325665	-0.008340541	-0.03639298
